 # resultados do programa hansr1

#  parametros 
#    tf     tint     rh       prec
 0.900E+03   0.100E-01   0.100E+02   0.100E-07
#    mu     gama    betaP     betaM         rho       sigma
 0.143E-01   0.000E+00   0.000E+00   0.000E+00   0.500E-01   0.730E+00
#     omegaP    omegaM       deltaP    deltaM
 0.250E+00   0.100E+00   0.833E+00   0.833E+00

 trajetoria
  0.3500000E+02   0.3600000E+03   0.2144317E+00   0.5019993E-01   0.2161731E-03   0.1999567E-03   0.7229314E+00   0.4161298E-03
  0.3600000E+02   0.3500000E+03   0.2084753E+00   0.5058052E-01   0.2178120E-03   0.2014727E-03   0.7283959E+00   0.4192847E-03
  0.3700000E+02   0.3100000E+03   0.2028351E+00   0.5092821E-01   0.2193127E-03   0.2028610E-03   0.7335446E+00   0.4221737E-03
  0.3800000E+02   0.3100000E+03   0.1974918E+00   0.5127106E-01   0.2207891E-03   0.2042267E-03   0.7384249E+00   0.4250158E-03
  0.3900000E+02   0.3000000E+03   0.1924272E+00   0.5159488E-01   0.2221835E-03   0.2055165E-03   0.7430908E+00   0.4277001E-03
  0.4000000E+02   0.3000000E+03   0.1876143E+00   0.5190300E-01   0.2235104E-03   0.2067438E-03   0.7475314E+00   0.4302542E-03
  0.4100000E+02   0.2900000E+03   0.1830368E+00   0.5219596E-01   0.2247720E-03   0.2079108E-03   0.7517267E+00   0.4326827E-03
  0.4200000E+02   0.2900000E+03   0.1786788E+00   0.5247441E-01   0.2259711E-03   0.2090199E-03   0.7557560E+00   0.4349910E-03
  0.4300000E+02   0.2900000E+03   0.1745235E+00   0.5273992E-01   0.2271144E-03   0.2100775E-03   0.7595751E+00   0.4371919E-03
  0.4400000E+02   0.2900000E+03   0.1705571E+00   0.5299336E-01   0.2282058E-03   0.2110870E-03   0.7632314E+00   0.4392928E-03
  0.4500000E+02   0.2900000E+03   0.1667669E+00   0.5323554E-01   0.2292487E-03   0.2120517E-03   0.7666845E+00   0.4413004E-03
  0.4600000E+02   0.2800000E+03   0.1631416E+00   0.5346719E-01   0.2302463E-03   0.2129744E-03   0.7700566E+00   0.4432207E-03
  0.4700000E+02   0.2700000E+03   0.1596705E+00   0.5368897E-01   0.2312013E-03   0.2138578E-03   0.7732511E+00   0.4450591E-03
  0.4800000E+02   0.2700000E+03   0.1563441E+00   0.5390152E-01   0.2321166E-03   0.2147044E-03   0.7763128E+00   0.4468210E-03
  0.4900000E+02   0.2400000E+03   0.1531585E+00   0.5411739E-01   0.2330428E-03   0.2155609E-03   0.7792720E+00   0.4486036E-03
  0.5000000E+02   0.2400000E+03   0.1500990E+00   0.5431153E-01   0.2338788E-03   0.2163342E-03   0.7820991E+00   0.4502130E-03
  0.5100000E+02   0.2300000E+03   0.1471583E+00   0.5449858E-01   0.2346843E-03   0.2170793E-03   0.7848068E+00   0.4517635E-03
